"ID","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","location","type_numeric"
3444,7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,"white","California",4
3446,8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7,"white","California",4
3447,8.3,0.16,0.48,1.7,0.057,31,98,0.9943,3.15,0.41,10.3,6,"white","California",4
3449,6.1,0.24,0.27,9.8,0.062,33,152,0.9966,3.31,0.47,9.5,6,"white","California",4
3450,7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,"white","California",4
3451,6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,6,"red","California",2
3455,6.6,0.37,0.47,6.5,0.061,23,150,0.9954,3.14,0.45,9.6,6,"white","California",4
3458,7.6,0.31,0.34,2.5,0.082,26,35,0.99356,3.22,0.59,12.5,7,"red","California",2
3459,7.7,0.23,0.37,1.8,0.046,23,60,0.9971,3.41,0.71,12.1,6,"red","California",2
3460,12.4,0.49,0.58,3,0.103,28,99,1.0008,3.16,1,11.5,6,"red","California",2
3462,7.9,0.57,0.31,2,0.079,10,79,0.99677,3.29,0.69,9.5,6,"red","California",2
3463,6.5,0.26,0.31,3.6,0.03,36,92,0.99026,3.22,0.62,12.6,8,"white","California",4
3464,7.6,0.21,0.6,2.1,0.046,47,165,0.9936,3.05,0.54,10.1,7,"white","California",4
3466,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,6,"white","California",4
3468,7,0.58,0.28,4.8,0.085,12,69,0.99633,3.32,0.7,11,6,"red","California",2
3469,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,7,"white","California",4
3470,5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,"white","California",4
3471,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,"white","California",4
3473,6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,"white","California",4
3477,6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,6,"white","California",4
3478,6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,6,"white","California",4
3479,6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,"white","California",4
3482,6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,"white","California",4
3483,6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5,"white","California",4
3484,6.8,0.32,0.28,4.8,0.034,25,100,0.99026,3.08,0.47,12.4,7,"white","California",4
3485,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,5,"white","California",4
3486,5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,6,"white","California",4
3488,7.4,0.105,0.34,12.2,0.05,57,146,0.9973,3.16,0.37,9,6,"white","California",4
3489,7.6,0.48,0.31,9.4,0.046,6,194,0.99714,3.07,0.61,9.4,5,"white","California",4
3490,7.2,0.43,0.24,6.7,0.058,40,163,0.995,3.2,0.41,9.9,5,"white","California",4
3491,7.7,0.28,0.29,6.9,0.041,29,163,0.9952,3.44,0.6,10.5,6,"white","California",4
3494,8.4,0.22,0.3,1.3,0.038,45,122,0.99178,3.13,0.54,10.8,7,"white","California",4
3495,7.4,0.2,0.29,1.7,0.047,16,100,0.99243,3.28,0.45,10.6,6,"white","California",4
3498,10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,"red","California",2
3499,6.9,0.28,0.41,1.7,0.05,10,136,0.993,3.16,0.71,11.4,6,"white","California",4
3501,5.7,0.12,0.26,5.5,0.034,21,99,0.99324,3.09,0.57,9.9,6,"white","California",4
3502,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,"white","California",4
3503,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6,"white","California",4
3505,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,6,"white","California",4
3506,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.3,7,"white","California",4
3509,9.3,0.39,0.4,2.6,0.073,10,26,0.9984,3.34,0.75,10.2,6,"red","California",2
3511,7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,6,"white","California",4
3513,5.3,0.2,0.31,3.6,0.036,22,91,0.99278,3.41,0.5,9.8,6,"white","California",4
3514,7.3,0.19,0.68,1.5,0.05,31,156,0.9946,3.32,0.64,9.4,6,"white","California",4
3517,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,"white","California",4
3518,7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7,"white","California",4
3519,6.2,0.35,0.04,1.2,0.06,23,108,0.9934,3.26,0.54,9.2,5,"white","California",4
3520,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"white","California",4
3522,5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,"white","California",4
3523,6.5,0.61,0,2.2,0.095,48,59,0.99541,3.61,0.7,11.5,6,"red","California",2
3525,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,"white","California",4
3527,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6,"white","California",4
3528,6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7,"white","California",4
3529,7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,7,"white","California",4
3531,7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,"white","California",4
3532,6.3,0.32,0.32,1.5,0.037,12,76,0.98993,3.3,0.46,12.3,6,"white","California",4
3535,7.3,0.145,0.33,1.1,0.042,14,64,0.99012,3.1,0.37,11.8,7,"white","California",4
3536,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,"white","California",4
3542,6,0.21,0.34,2,0.042,63,123,0.99052,3.44,0.42,11.4,6,"white","California",4
3544,6,0.16,0.22,1.6,0.042,36,106,0.9905,3.24,0.32,11.4,6,"white","California",4
3545,6.5,0.32,0.48,8,0.026,18,88,0.99144,3.22,0.79,12.7,4,"white","California",4
3547,7.5,0.28,0.41,1.3,0.044,11,126,0.99293,3.28,0.45,10.3,5,"white","California",4
3549,6.2,0.21,0.28,5.7,0.028,45,121,0.99168,3.21,1.08,12.15,7,"white","California",4
3550,8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,"red","California",2
3551,6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12,7,"white","California",4
3552,6.9,0.19,0.38,1.15,0.023,30,105,0.99047,3.11,0.38,11.4,5,"white","California",4
3555,7.3,0.26,0.33,11.8,0.057,48,127,0.99693,3.1,0.55,10,6,"white","California",4
3556,6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,6,"white","California",4
3557,8.5,0.28,0.34,13.8,0.041,32,161,0.9981,3.13,0.4,9.9,6,"white","California",4
3558,7.5,0.71,0,1.6,0.092,22,31,0.99635,3.38,0.58,10,6,"red","California",2
3560,7.4,0.22,0.27,1.6,0.057,45,98,0.99299,3.29,0.44,9.9,7,"white","California",4
3561,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,6,"white","California",4
3562,5.9,0.22,0.38,1.3,0.046,24,90,0.99232,3.2,0.47,10,6,"white","California",4
3563,7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,5,"white","California",4
3564,6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,"white","California",4
3565,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,"red","California",2
3566,6.3,0.67,0.48,12.6,0.052,57,222,0.9979,3.17,0.52,9.3,6,"white","California",4
3567,6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,"white","California",4
3568,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6,"white","California",4
3570,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,"white","California",4
3571,5.8,0.3,0.42,1.1,0.036,19,113,0.98871,3.1,0.46,12.6,7,"white","California",4
3573,6.5,0.27,0.26,8.2,0.042,21,133,0.99612,3.43,0.64,9.8,6,"white","California",4
3578,6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6,"white","California",4
3582,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,7,"white","California",4
3583,6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,"red","California",2
3584,7.4,0.22,0.26,1.2,0.035,18,97,0.99245,3.12,0.41,9.7,6,"white","California",4
3585,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,"white","California",4
3586,8.1,0.24,0.38,4.3,0.044,49,172,0.996,3.37,0.74,10.8,6,"white","California",4
3588,7.4,0.27,0.28,1.8,0.04,45,121,0.99043,3.02,0.4,11.9,5,"white","California",4
3589,5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,"red","California",2
3590,6.6,0.24,0.27,10.3,0.047,54,219,0.99742,3.04,0.45,8.8,5,"white","California",4
3591,6.6,0.36,0.28,6.1,0.029,12,93,0.99054,3.19,0.27,12.8,7,"white","California",4
3593,6.4,0.25,0.3,5.5,0.038,15,129,0.9948,3.14,0.49,9.6,6,"white","California",4
3594,7.3,0.26,0.32,1.2,0.041,29,94,0.98978,3.07,0.45,12,6,"white","California",4
3597,6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,5,"white","California",4
3599,5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6,6,"white","California",4
3600,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,"white","California",4
3601,6.6,0.24,0.33,10.1,0.032,8,81,0.99626,3.19,0.51,9.8,6,"white","California",4
3602,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,"white","California",4
3603,10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,6,"red","California",2
3605,7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1,7,"white","California",4
3607,5.9,0.15,0.31,5.8,0.041,53,155,0.9945,3.52,0.46,10.5,6,"white","California",4
3608,8.1,0.12,0.38,0.9,0.034,36,86,0.99026,2.8,0.55,12,6,"white","California",4
3609,6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7,"white","California",4
3610,6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7,"white","California",4
3611,7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7,"white","California",4
3612,7.4,0.24,0.36,2,0.031,27,139,0.99055,3.28,0.48,12.5,9,"white","California",4
3614,5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4,5,"white","California",4
3615,7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5,"white","California",4
3617,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,"white","California",4
3620,6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,6,"white","California",4
3621,5.7,0.28,0.24,17.5,0.044,60,167,0.9989,3.31,0.44,9.4,5,"white","California",4
3623,5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,"white","California",4
3626,6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,"white","California",4
3627,7.2,0.21,0.29,3.1,0.044,39,122,0.99143,3,0.6,11.3,6,"white","California",4
3629,6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4,7,"white","California",4
3630,7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7,"white","California",4
3632,5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,6,"red","California",2
3634,10.5,0.26,0.47,1.9,0.078,6,24,0.9976,3.18,1.04,10.9,7,"red","California",2
3635,8,0.3,0.28,5.7,0.044,31,124,0.9948,3.16,0.51,10.2,6,"white","California",4
3636,7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,6,"white","California",4
3637,6.5,0.24,0.19,1.2,0.041,30,111,0.99254,2.99,0.46,9.4,6,"white","California",4
3639,7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,"white","California",4
3640,6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,7,"white","California",4
3641,6.8,0.22,0.49,0.9,0.052,26,128,0.991,3.25,0.35,11.4,6,"white","California",4
3643,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,6,"white","California",4
3644,6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,"white","California",4
3645,7.5,0.52,0.16,1.9,0.085,12,35,0.9968,3.38,0.62,9.5,7,"red","California",2
3647,6,0.35,0.51,1.2,0.029,10,102,0.9903,3.46,0.42,11.9,6,"white","California",4
3648,5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6,"white","California",4
3650,8,0.32,0.36,4.6,0.042,56,178,0.9928,3.29,0.47,12,6,"white","California",4
3651,7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11,6,"white","California",4
3652,8.2,0.4,0.31,1.9,0.082,8,24,0.996,3.24,0.69,10.6,6,"red","California",2
3653,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,"white","California",4
3656,9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,"red","California",2
3657,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,"white","California",4
3658,9.5,0.735,0.1,2.1,0.079,6,31,0.9986,3.23,0.56,10.1,6,"red","California",2
3660,6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7,"white","California",4
3661,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,"red","California",2
3663,7.4,0.28,0.36,1.1,0.028,42,105,0.9893,2.99,0.39,12.4,7,"white","California",4
3664,6,0.27,0.3,14.7,0.044,15,144,0.99666,3.12,0.53,10.3,6,"white","California",4
3665,7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5,"white","California",4
3666,8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,6,"red","California",2
3667,6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,6,"red","California",2
3669,3.8,0.31,0.02,11.1,0.036,20,114,0.99248,3.75,0.44,12.4,6,"white","California",4
3671,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,"white","California",4
3672,5,0.31,0,6.4,0.046,43,166,0.994,3.3,0.63,9.9,6,"white","California",4
3674,5.6,0.34,0.1,1.3,0.031,20,68,0.9906,3.36,0.51,11.2,7,"white","California",4
3675,5.8,0.18,0.37,1.1,0.036,31,96,0.98942,3.16,0.48,12,6,"white","California",4
3677,8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,"white","California",4
3681,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,"white","California",4
3683,6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,"white","California",4
3684,7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5,"white","California",4
3685,12.9,0.5,0.55,2.8,0.072,7,24,1.00012,3.09,0.68,10.9,6,"red","California",2
3686,6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6,"white","California",4
3692,6.7,0.13,0.28,1.2,0.046,35,140,0.9927,3.33,0.33,10.1,7,"white","California",4
3694,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,"white","California",4
3695,7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,"white","California",4
3696,6.4,0.22,0.34,1.8,0.057,29,104,0.9959,3.81,0.57,10.3,6,"white","California",4
3698,7.2,0.3,0.26,1.5,0.041,46,178,0.99154,3.19,0.56,11.3,6,"white","California",4
3699,6.1,0.28,0.26,1.5,0.03,25,101,0.98894,3.03,0.41,12.1,6,"white","California",4
3700,7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6,"red","California",2
3706,6.4,0.35,0.28,1.1,0.055,9,160,0.99405,3.42,0.5,9.1,7,"white","California",4
3710,13.4,0.27,0.62,2.6,0.082,6,21,1.0002,3.16,0.67,9.7,6,"red","California",2
3713,7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5,"white","California",4
3717,5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,6,"white","California",4
3720,10.6,0.42,0.48,2.7,0.065,5,18,0.9972,3.21,0.87,11.3,6,"red","California",2
3721,6.6,0.25,0.33,8.5,0.042,29,141,0.99546,3.28,0.6,10.4,5,"white","California",4
3722,7.4,0.32,0.22,11.7,0.035,44,150,0.99578,3.1,0.45,10.4,5,"white","California",4
3725,6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9,7,"white","California",4
3726,7,0.2,0.49,5.9,0.038,39,128,0.9938,3.21,0.48,10.8,6,"white","California",4
3727,5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7,7,"white","California",4
3730,6.7,0.46,0.21,4,0.034,12,88,0.99016,3.26,0.54,13,6,"white","California",4
3731,7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,"white","California",4
3732,6.5,0.18,0.33,8,0.051,16,131,0.9965,3.28,0.44,8.7,7,"white","California",4
3733,13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,"red","California",2
3734,6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,7,"red","California",2
3735,7.7,0.43,0.28,4.5,0.046,33,102,0.9918,3.16,0.56,12.2,7,"white","California",4
3736,6.3,0.23,0.5,10.4,0.043,61,132,0.99542,2.86,0.46,9.1,6,"white","California",4
3737,7.6,0.14,0.74,1.6,0.04,27,103,0.9916,3.07,0.4,10.8,7,"white","California",4
3740,5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,"white","California",4
3743,6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2,6,"white","California",4
3748,7.1,0.45,0.24,2.7,0.04,24,87,0.98862,2.94,0.38,13.4,8,"white","California",4
3751,5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9,6,"white","California",4
3753,6.8,0.31,0.3,8,0.028,33,122,0.99164,3.13,0.63,12.6,7,"white","California",4
3754,7.3,0.21,0.33,1,0.037,66,144,0.9923,3.11,0.52,10.2,6,"white","California",4
3755,8.3,0.19,0.49,1.2,0.051,11,137,0.9918,3.06,0.46,11,6,"white","California",4
3756,6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3,7,"white","California",4
3762,8.7,0.15,0.3,1.6,0.046,29,130,0.9942,3.22,0.38,9.8,6,"white","California",4
3763,8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2,6,"red","California",2
3764,5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,"white","California",4
3765,9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5,7,"white","California",4
3767,6.2,0.26,0.29,2,0.036,16,87,0.99081,3.33,0.61,11.8,6,"white","California",4
3768,7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,5,"white","California",4
3770,6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,7,"white","California",4
3771,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,7,"white","California",4
3774,8.3,0.33,0.42,2.3,0.07,9,20,0.99426,3.38,0.77,12.7,7,"red","California",2
3776,5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,"none","California",1
3778,8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,6,"none","California",1
3779,6.8,0.28,0.6,1.1,0.132,42,127,0.9934,3.09,0.44,9.1,6,"white","California",4
3781,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,"white","California",4
3782,5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,0.46,12.4,6,"white","California",4
3786,7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,5,"white","California",4
3787,6.5,0.22,0.72,6.8,0.042,33,168,0.9958,3.12,0.36,9.2,6,"white","California",4
3788,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,"white","California",4
3789,6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,6,"white","California",4
3791,7.3,0.25,0.27,3.8,0.047,16,79,0.99173,3.07,0.46,11.3,6,"white","California",4
3796,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,"white","California",4
3798,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,"white","California",4
3799,6.2,0.255,0.27,1.3,0.037,30,86,0.98834,3.05,0.59,12.9,7,"white","California",4
3800,7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6,"red","California",2
3804,8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,"red","California",2
3805,6.6,0.36,0.47,1.4,0.145,26,124,0.99274,3.09,0.56,10.1,6,"white","California",4
3808,5.6,0.23,0.29,3.1,0.023,19,89,0.99068,3.25,0.51,11.2,6,"white","California",4
3811,4.8,0.21,0.21,10.2,0.037,17,112,0.99324,3.66,0.48,12.2,7,"white","California",4
3813,9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,7,"red","California",2
3814,7.3,0.3,0.42,7.35,0.025,51,175,0.9928,3.04,0.32,11.4,6,"white","California",4
3815,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,"white","California",4
3816,5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6,"white","California",4
3817,5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,6,"red","California",2
3818,6.6,0.96,0,1.8,0.082,5,16,0.9936,3.5,0.44,11.9,6,"red","California",2
3821,6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6,7,"white","California",4
3822,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,"white","California",4
3824,6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,"white","California",4
3825,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,"white","California",4
3827,6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5,"white","California",4
3829,6.4,0.3,0.45,3.5,0.197,76,180,0.9942,3.02,0.39,9.1,6,"white","California",4
3831,6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5,"white","California",4
3832,6.6,0.52,0.08,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,7,"red","California",2
3833,6.8,0.22,0.29,8.9,0.046,82,188,0.9955,3.3,0.44,10.3,6,"white","California",4
3835,5.9,0.37,0.32,1.6,0.029,41,102,0.98916,3.41,0.55,12.7,7,"white","California",4
3836,7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,6,"white","California",4
3840,4.8,0.34,0,6.5,0.028,33,163,0.9939,3.36,0.61,9.9,6,"white","California",4
3841,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7,"white","California",4
3842,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,"white","California",4
3843,8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13,7,"white","California",4
3844,7,0.26,0.46,15.55,0.037,61,171,0.9986,2.94,0.35,8.8,6,"white","California",4
3845,7.7,0.29,0.29,4.8,0.06,27,156,0.99572,3.49,0.59,10.3,6,"white","California",4
3846,6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,"white","California",4
3850,7.4,0.2,0.43,7.8,0.045,27,153,0.9964,3.19,0.55,9,7,"white","California",4
3851,8.9,0.4,0.32,5.6,0.087,10,47,0.9991,3.38,0.77,10.5,7,"red","California",2
3852,7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,6,"red","California",2
3854,6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6,"white","California",4
3855,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,"white","California",4
3858,6.8,0.19,0.34,1.9,0.04,41,108,0.99,3.25,0.45,12.9,6,"white","California",4
3860,5.6,0.24,0.34,2,0.041,14,73,0.98981,3.04,0.45,11.6,7,"white","California",4
3863,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,"white","California",4
3864,7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6,"white","California",4
3865,6.4,0.23,0.3,7.1,0.037,63,236,0.9952,3.06,0.34,9.2,6,"white","California",4
3866,6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,6,"white","California",4
3867,8.2,0.29,0.33,9.1,0.036,28,118,0.9953,2.96,0.4,10.9,7,"white","California",4
3869,10.1,0.65,0.37,5.1,0.11,11,65,1.0026,3.32,0.64,10.4,6,"red","California",2
3870,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,"white","California",4
3872,6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5,"white","California",4
3873,6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,"red","California",2
3875,7.2,0.34,0.21,2.5,0.075,41,68,0.99586,3.37,0.54,10.1,6,"red","California",2
3879,4.4,0.54,0.09,5.1,0.038,52,97,0.99022,3.41,0.4,12.2,7,"white","California",4
3880,8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,"white","California",4
3881,9.1,0.6,0,1.9,0.058,5,10,0.9977,3.18,0.63,10.4,6,"red","California",2
3882,7.9,0.14,0.45,1.8,0.05,17,114,0.9948,3.33,0.49,10.7,7,"white","California",4
3883,6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,0.44,12.89333333,7,"white","California",4
3884,12,0.28,0.49,1.9,0.074,10,21,0.9976,2.98,0.66,9.9,7,"red","California",2
3887,6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,"white","California",4
3888,7.4,0.16,0.33,1.2,0.042,47,121,0.99198,3.04,0.68,10.5,7,"white","California",4
3890,6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5,"white","California",4
3892,6.7,0.39,0.24,2.7,0.017,22,80,0.99084,3.03,0.37,11.5,5,"white","California",4
