ID,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,location,type_numeric
2437,0.211864407,0.235294118,0.210843373,0.336569579,0.073891626,0.252252252,0.646464646,0.486847779,0.496124031,0.245614035,0.231404959,7,WHITE,CALIFORNIA,3
2439,0.245762712,0.117647059,0.144578313,0.187702265,0.086206897,0.243243243,0.316498316,0.274687365,0.310077519,0.096491228,0.363636364,6,WHITE,CALIFORNIA,3
2441,0.194915254,0.068627451,0.174698795,0.177993528,0.091133005,0.342342342,0.488215488,0.327727469,0.682170543,0.192982456,0.429752066,6,WHITE,CALIFORNIA,3
2442,0.440677966,0.161764706,0.228915663,0.16828479,0.088669951,0.459459459,0.515151515,0.340232859,0.162790698,0.114035088,0.363636364,6,WHITE,CALIFORNIA,3
2443,0.237288136,0.745098039,0.018072289,0.051779935,0.123152709,0.279279279,0.141414141,0.348857266,0.620155039,0.298245614,0.710743802,7,RED,CALIFORNIA,2
2444,0.262711864,0.078431373,0.180722892,0.28802589,0.118226601,0.441441441,0.602693603,0.460974558,0.519379845,0.140350877,0.26446281,6,WHITE,CALIFORNIA,3
2445,0.254237288,0.137254902,0.246987952,0.194174757,0.061576355,0.342342342,0.37037037,0.230271669,0.356589147,0.210526316,0.578512397,6,WHITE,CALIFORNIA,3
2449,0.237288136,0.303921569,0.295180723,0.03236246,0.150246305,0.198198198,0.481481481,0.21949116,0.310077519,0.245614035,0.578512397,6,RED,CALIFORNIA,2
2450,0.305084746,0.078431373,0.162650602,0.478964401,0.100985222,0.216216216,0.434343434,0.486847779,0.139534884,0.184210526,0.115702479,7,WHITE,CALIFORNIA,3
2451,0.271186441,0.558823529,0.012048193,0.045307443,0.140394089,0.063063063,0.063973064,0.435101337,0.581395349,0.394736842,0.247933884,6,RED,CALIFORNIA,2
2452,0.372881356,0.176470588,0.204819277,0.058252427,0.157635468,0.135135135,0.138047138,0.380767572,0.527131783,0.49122807,0.545454545,7,RED,CALIFORNIA,2
2454,0.559322034,0.245098039,0.379518072,0.067961165,0.184729064,0.036036036,0.053872054,0.547218629,0.418604651,0.456140351,0.52892562,7,RED,CALIFORNIA,2
2455,0.245762712,0.759803922,0.012048193,0.038834951,0.13546798,0.252252252,0.107744108,0.328158689,0.449612403,0.298245614,0.454545455,6,RED,CALIFORNIA,2
2457,0.271186441,0.254901961,0.060240964,0.090614887,0.086206897,0.144144144,0.191919192,0.284174213,0.224806202,0.149122807,0.198347107,5,WHITE,CALIFORNIA,3
2458,0.389830508,0.274509804,0.192771084,0.048543689,0.177339901,0.279279279,0.245791246,0.400603708,0.449612403,0.438596491,0.495867769,6,RED,CALIFORNIA,2
2461,0.237288136,0.254901961,0.240963855,0.239482201,0.091133005,0.603603604,0.552188552,0.337645537,0.333333333,0.245614035,0.253443526,6,WHITE,CALIFORNIA,3
2463,0.254237288,0.362745098,0.168674699,0.82038835,0.054187192,0.234234234,0.390572391,0.68305304,0.263565891,0.175438596,0.429752066,6,WHITE,CALIFORNIA,3
2464,0.338983051,0.215686275,0.445783133,0.035598706,0.0591133,0.288288288,0.505050505,0.167744718,0.441860465,0.263157895,0.79338843,6,WHITE,CALIFORNIA,3
2465,0.423728814,0.245098039,0.21686747,0.045307443,0.061576355,0.162162162,0.400673401,0.196205261,0.186046512,0.666666667,0.776859504,6,WHITE,CALIFORNIA,3
2467,0.398305085,0.215686275,0.168674699,0.077669903,0.110837438,0.477477477,0.565656566,0.358775334,0.379844961,0.184210526,0.231404959,6,WHITE,CALIFORNIA,3
2468,0.211864407,0.137254902,0.204819277,0.01618123,0.066502463,0.279279279,0.303030303,0.107805088,0.263565891,0.456140351,0.595041322,6,WHITE,CALIFORNIA,3
2476,0.152542373,0.196078431,0.162650602,0.103559871,0.083743842,0.459459459,0.511784512,0.211729194,0.488372093,0.192982456,0.446280992,7,WHITE,CALIFORNIA,3
2477,0.677966102,0.245098039,0.295180723,0.087378641,0.206896552,0.477477477,0.249158249,0.564467443,0.449612403,0.473684211,0.446280992,7,RED,CALIFORNIA,2
2478,0.110169492,0.225490196,0.180722892,0.006472492,0.068965517,0.243243243,0.491582492,0.210866753,0.635658915,0.298245614,0.347107438,6,WHITE,CALIFORNIA,3
2480,0.262711864,0.117647059,0.301204819,0.300970874,0.066502463,0.693693694,0.542087542,0.400603708,0.333333333,0.289473684,0.363636364,6,WHITE,CALIFORNIA,3
2481,0.271186441,0.068627451,0.180722892,0.40776699,0.098522167,0.405405405,0.383838384,0.428201811,0.372093023,0.122807018,0.247933884,7,WHITE,CALIFORNIA,3
2485,0.322033898,0.107843137,0.228915663,0.32038835,0.125615764,0.423423423,0.565656566,0.391979301,0.317829457,0.140350877,0.41322314,6,WHITE,CALIFORNIA,3
2486,0.186440678,0.235294118,0.180722892,0.038834951,0.0591133,0.36036036,0.457912458,0.086675291,0.441860465,0.175438596,0.79338843,7,WHITE,CALIFORNIA,3
2487,0.245762712,0.245098039,0.204819277,0.190938511,0.142857143,0.306306306,0.505050505,0.358344114,0.302325581,0.228070175,0.214876033,6,WHITE,CALIFORNIA,3
2490,0.194915254,0.509803922,0.072289157,0.035598706,0.100985222,0.09009009,0.235690236,0.240189737,0.542635659,0.228070175,0.396694215,4,WHITE,CALIFORNIA,3
2491,0.177966102,0.196078431,0.234939759,0.022653722,0.054187192,0.414414414,0.474747475,0.053902544,0.279069767,0.368421053,0.809917355,7,WHITE,CALIFORNIA,3
2492,0.347457627,0.215686275,0.409638554,0.245954693,0.100985222,0.328828829,0.952861953,0.260888314,0.224806202,0.254385965,0.710743802,7,RED,CALIFORNIA,2
2494,0.211864407,0.245098039,0.253012048,0.533980583,0.068965517,0.504504505,0.552188552,0.505821475,0.418604651,0.307017544,0.231404959,6,WHITE,CALIFORNIA,3
2495,0.372881356,0.196078431,0.240963855,0.055016181,0.10591133,0.027027027,0.013468013,0.278137128,0.472868217,0.421052632,0.79338843,7,RED,CALIFORNIA,2
2497,0.262711864,0.235294118,0.156626506,0.051779935,0.051724138,0.09009009,0.326599327,0.17033204,0.263565891,0.175438596,0.512396694,6,WHITE,CALIFORNIA,3
2498,0.220338983,0.205882353,0.343373494,0.009708738,0.125615764,0.126126126,0.383838384,0.228115567,0.263565891,0.166666667,0.247933884,5,WHITE,CALIFORNIA,3
2499,0.56779661,0.303921569,0.277108434,0.048543689,0.162561576,0.117117117,0.070707071,0.382492454,0.263565891,0.543859649,0.561983471,6,RED,CALIFORNIA,2
2500,0.296610169,0.107843137,0.15060241,0.022653722,0.103448276,0.36036036,0.34006734,0.289348857,0.627906977,0.385964912,0.41322314,7,WHITE,CALIFORNIA,3
2502,0.203389831,0.117647059,0.156626506,0.291262136,0.051724138,0.342342342,0.323232323,0.15912031,0.279069767,0.298245614,0.809917355,7,WHITE,CALIFORNIA,3
2503,0.398305085,0.107843137,0.289156627,0.012944984,0.041871921,0.198198198,0.175084175,0.203967227,0.139534884,0.245614035,0.41322314,6,WHITE,CALIFORNIA,3
2505,0.169491525,0.196078431,0.180722892,0.025889968,0.041871921,0.27027027,0.363636364,0.103924105,0.465116279,0.333333333,0.743801653,7,WHITE,CALIFORNIA,3
2506,0.305084746,0.098039216,0.21686747,0.401294498,0.115763547,0.63963964,0.528619529,0.555843036,0.542635659,0.114035088,0.181818182,6,WHITE,CALIFORNIA,3
2507,0.161016949,0.196078431,0.21686747,0.035598706,0.078817734,0.333333333,0.282828283,0.125485123,0.426356589,0.666666667,0.644628099,7,WHITE,CALIFORNIA,3
2512,0.186440678,0.225490196,0.162650602,0.051779935,0.081280788,0.162162162,0.383838384,0.103924105,0.465116279,0.166666667,0.776859504,7,WHITE,CALIFORNIA,3
2514,0.279661017,0.088235294,0.240963855,0.448220065,0.093596059,0.414414414,0.505050505,0.532125916,0.480620155,0.49122807,0.181818182,6,WHITE,CALIFORNIA,3
2516,0.228813559,0.196078431,0.204819277,0.126213592,0.110837438,0.189189189,0.417508418,0.20784821,0.372093023,0.210526316,0.661157025,7,WHITE,CALIFORNIA,3
2517,0.161016949,0.181372549,0.168674699,0.200647249,0.066502463,0.405405405,0.484848485,0.253557568,0.496124031,0.192982456,0.462809917,7,WHITE,CALIFORNIA,3
2519,0.177966102,0.117647059,0.168674699,0.009708738,0.083743842,0.396396396,0.316498316,0.138852954,0.527131783,0.166666667,0.561983471,6,WHITE,CALIFORNIA,3
2521,0.245762712,0.323529412,0.144578313,0.15210356,0.064039409,0.288288288,0.367003367,0.128934886,0.310077519,0.192982456,0.808815426,7,WHITE,CALIFORNIA,3
2523,0.305084746,0.235294118,0.331325301,0.514563107,0.115763547,0.468468468,0.781144781,0.629150496,0.186046512,0.315789474,0.115702479,6,WHITE,CALIFORNIA,3
2525,0.177966102,0.088235294,0.180722892,0.022653722,0.081280788,0.216216216,0.38047138,0.258300992,0.744186047,0.438596491,0.41322314,6,WHITE,CALIFORNIA,3
2527,0.262711864,0.225490196,0.204819277,0.216828479,0.123152709,0.315315315,0.565656566,0.396291505,0.573643411,0.350877193,0.512396694,7,WHITE,CALIFORNIA,3
2529,0.211864407,0.098039216,0.13253012,0.158576052,0.093596059,0.396396396,0.474747475,0.289780078,0.286821705,0.280701754,0.330578512,5,WHITE,CALIFORNIA,3
2531,0.762711864,0.745098039,0.379518072,0.055016181,0.194581281,0.108108108,0.097643098,0.542906425,0.294573643,0.333333333,0.396694215,6,RED,CALIFORNIA,2
2533,0.13559322,0.171568627,0.198795181,0.01618123,0.103448276,0.252252252,0.390572391,0.145321259,0.503875969,0.385964912,0.545454545,6,WHITE,CALIFORNIA,3
2534,0.245762712,0.37254902,0.144578313,0.03236246,0.167487685,0.153153153,0.094276094,0.331608452,0.519379845,0.333333333,0.429752066,6,RED,CALIFORNIA,2
2535,0.355932203,0.62254902,0.13253012,0.051779935,0.162561576,0.108108108,0.252525253,0.421302285,0.403100775,0.280701754,0.247933884,6,RED,CALIFORNIA,2
2536,0.186440678,0.245098039,0.228915663,0.291262136,0.07635468,0.252252252,0.397306397,0.357481673,0.581395349,0.228070175,0.495867769,6,WHITE,CALIFORNIA,3
2537,0.491525424,0.294117647,0.186746988,0.058252427,0.214285714,0.135135135,0.144781145,0.478223372,0.364341085,0.421052632,0.330578512,7,RED,CALIFORNIA,2
2539,0.211864407,0.12745098,0.198795181,0.427184466,0.091133005,0.603603604,0.582491582,0.430789133,0.496124031,0.245614035,0.396694215,6,WHITE,CALIFORNIA,3
2540,0.245762712,0.37254902,0.144578313,0.03236246,0.167487685,0.153153153,0.094276094,0.331608452,0.519379845,0.333333333,0.429752066,6,RED,CALIFORNIA,2
2543,0.161016949,0.137254902,0.120481928,0.495145631,0.086206897,0.36036036,0.36026936,0.496334627,0.387596899,0.210526316,0.148760331,6,WHITE,CALIFORNIA,3
2545,0.271186441,0.156862745,0.180722892,0.194174757,0.073891626,0.324324324,0.400673401,0.312634756,0.372093023,0.149122807,0.314049587,5,WHITE,CALIFORNIA,3
2546,0.296610169,0.107843137,0.162650602,0.029126214,0.044334975,0.306306306,0.437710438,0.23156533,0.511627907,0.280701754,0.495867769,7,WHITE,CALIFORNIA,3
2549,0.355932203,0.284313725,0.186746988,0.129449838,0.071428571,0.018018018,0.407407407,0.204829668,0.139534884,0.438596491,0.67768595,5,WHITE,CALIFORNIA,3
2550,0.576271186,0.921568627,0.259036145,0.071197411,0.165024631,0.225225225,0.276094276,0.486847779,0.279069767,0.307017544,0.347107438,6,RED,CALIFORNIA,2
2554,0.186440678,0.254901961,0.144578313,0.15210356,0.125615764,0.198198198,0.404040404,0.344545063,0.410852713,0.192982456,0.165289256,7,WHITE,CALIFORNIA,3
2555,0.381355932,0.176470588,0.253012048,0.042071197,0.174876847,0.09009009,0.070707071,0.443725744,0.379844961,0.50877193,0.231404959,6,RED,CALIFORNIA,2
2557,0.43220339,0.31372549,0.192771084,0.158576052,0.192118227,0.081081081,0.138047138,0.517033204,0.511627907,0.48245614,0.41322314,7,RED,CALIFORNIA,2
2558,0.279661017,0.176470588,0.222891566,0.155339806,0.039408867,0.27027027,0.333333333,0.159982751,0.263565891,0.096491228,0.760330579,8,WHITE,CALIFORNIA,3
2560,0.576271186,0.411764706,0.271084337,0.061488673,0.270935961,0.297297297,0.208754209,0.429926693,0.395348837,0.438596491,0.479338843,6,RED,CALIFORNIA,2
2561,0.169491525,0.088235294,0.180722892,0.022653722,0.068965517,0.486486486,0.417508418,0.163432514,0.441860465,0.140350877,0.545454545,6,WHITE,CALIFORNIA,3
2562,0.245762712,0.264705882,0.289156627,0.262135922,0.115763547,0.306306306,0.542087542,0.395429064,0.248062016,0.219298246,0.231404959,5,WHITE,CALIFORNIA,3
2563,0.305084746,0.12745098,0.162650602,0.213592233,0.054187192,0.36036036,0.464646465,0.262613195,0.333333333,0.140350877,0.628099174,7,WHITE,CALIFORNIA,3
2564,0.152542373,0.171568627,0.343373494,0.323624595,0.115763547,0.585585586,0.555555556,0.324708926,0.410852713,0.342105263,0.396694215,7,WHITE,CALIFORNIA,3
2566,0.491525424,0.470588235,0.186746988,0.067961165,0.197044335,0.126126126,0.134680135,0.465286762,0.302325581,0.614035088,0.330578512,6,RED,CALIFORNIA,2
2567,0.271186441,0.049019608,0.180722892,0.139158576,0.115763547,0.27027027,0.390572391,0.318671841,0.581395349,0.175438596,0.41322314,6,WHITE,CALIFORNIA,3
2568,0.161016949,0.176470588,0.180722892,0.035598706,0.073891626,0.261261261,0.333333333,0.12246658,0.589147287,0.263157895,0.743801653,7,WHITE,CALIFORNIA,3
2569,0.254237288,0.098039216,0.168674699,0.252427184,0.093596059,0.459459459,0.794612795,0.348857266,0.387596899,0.271929825,0.41322314,6,WHITE,CALIFORNIA,3
2570,0.279661017,0.117647059,0.21686747,0.352750809,0.081280788,0.396396396,0.397306397,0.42647693,0.15503876,0.324561404,0.247933884,7,WHITE,CALIFORNIA,3
2571,0.322033898,0.450980392,0.012048193,0.03236246,0.187192118,0.144144144,0.084175084,0.37861147,0.503875969,0.254385965,0.396694215,6,RED,CALIFORNIA,2
2572,0.279661017,0.117647059,0.162650602,0.28802589,0.068965517,0.162162162,0.333333333,0.316084519,0.248062016,0.131578947,0.41322314,7,WHITE,CALIFORNIA,3
2574,0.237288136,0.166666667,0.144578313,0.03236246,0.096059113,0.225225225,0.397306397,0.305735231,0.503875969,0.333333333,0.347107438,6,WHITE,CALIFORNIA,3
2575,0.194915254,0.078431373,0.204819277,0.174757282,0.061576355,0.27027027,0.363636364,0.282018111,0.465116279,0.315789474,0.355371901,7,WHITE,CALIFORNIA,3
2577,0.262711864,0.31372549,0.337349398,0.339805825,0.083743842,0.351351351,0.457912458,0.448037947,0.325581395,0.210526316,0.115702479,5,WHITE,CALIFORNIA,3
2578,0.338983051,0.441176471,0.006024096,0.029126214,0.167487685,0.018018018,0.043771044,0.340232859,0.341085271,0.210526316,0.297520661,5,RED,CALIFORNIA,2
2581,0.271186441,0.137254902,0.156626506,0.067961165,0.066502463,0.387387387,0.424242424,0.15825787,0.480620155,0.166666667,0.661157025,7,WHITE,CALIFORNIA,3
2583,0.211864407,0.068627451,0.180722892,0.022653722,0.032019704,0.333333333,0.316498316,0.167313497,0.542635659,0.307017544,0.561983471,7,WHITE,CALIFORNIA,3
2584,0.203389831,0.147058824,0.138554217,0.01618123,0.022167488,0.153153153,0.410774411,0.201379905,0.255813953,0.052631579,0.429752066,5,WHITE,CALIFORNIA,3
2587,0.338983051,0.31372549,0.295180723,0.229773463,0.125615764,0.297297297,0.525252525,0.409228116,0.418604651,0.315789474,0.545454545,6,WHITE,CALIFORNIA,3
2589,0.288135593,0.441176471,0.078313253,0.042071197,0.120689655,0.153153153,0.053872054,0.371711945,0.379844961,0.403508772,0.314049587,6,RED,CALIFORNIA,2
2590,0.347457627,0.245098039,0.156626506,0.01618123,0.086206897,0.198198198,0.326599327,0.262613195,0.364341085,0.280701754,0.41322314,6,WHITE,CALIFORNIA,3
2591,0.347457627,0.156862745,0.240963855,0.029126214,0.115763547,0.09009009,0.063973064,0.413540319,0.465116279,0.570175439,0.115702479,6,RED,CALIFORNIA,2
2592,0.254237288,0.166666667,0.228915663,0.239482201,0.091133005,0.207207207,0.501683502,0.36610608,0.472868217,0.324561404,0.363636364,6,WHITE,CALIFORNIA,3
2596,0.288135593,0.034313725,0.180722892,0.197411003,0.115763547,0.225225225,0.333333333,0.357481673,0.558139535,0.157894737,0.26446281,6,WHITE,CALIFORNIA,3
2597,0.271186441,0.117647059,0.222891566,0.042071197,0.051724138,0.225225225,0.437710438,0.262613195,0.434108527,0.342105263,0.363636364,6,WHITE,CALIFORNIA,3
2599,0.237288136,0.166666667,0.234939759,0.024271845,0.07635468,0.351351351,0.279461279,0.172056921,0.488372093,0.157894737,0.561983471,7,WHITE,CALIFORNIA,3
2600,0.220338983,0.31372549,0.114457831,0.080906149,0.0591133,0.243243243,0.397306397,0.141871496,0.387596899,0.280701754,0.776859504,7,WHITE,CALIFORNIA,3
2604,0.237288136,0.323529412,0.096385542,0.022653722,0.068965517,0.243243243,0.518518519,0.196636481,0.178294574,0.201754386,0.429752066,6,WHITE,CALIFORNIA,3
2605,0.313559322,0.176470588,0.186746988,0.029126214,0.056650246,0.315315315,0.346801347,0.143596378,0.19379845,0.184210526,0.644628099,6,WHITE,CALIFORNIA,3
2607,0.237288136,0.117647059,0.084337349,0.1197411,0.431034483,0.306306306,0.545454545,0.295385942,0.162790698,0.201754386,0.231404959,6,WHITE,CALIFORNIA,3
2608,0.245762712,0.166666667,0.198795181,0.071197411,0.118226601,0.459459459,0.562289562,0.271237602,0.23255814,0.228070175,0.247933884,7,WHITE,CALIFORNIA,3
2611,0.322033898,0.18627451,0.174698795,0.058252427,0.123152709,0.324324324,0.367003367,0.266062958,0.286821705,0.131578947,0.297520661,5,WHITE,CALIFORNIA,3
2612,0.279661017,0.117647059,0.180722892,0.006472492,0.024630542,0.027027027,0.074074074,0.094868478,0.372093023,0.122807018,0.661157025,6,WHITE,CALIFORNIA,3
2614,0.305084746,0.117647059,0.210843373,0.174757282,0.039408867,0.081081081,0.114478114,0.229840448,0.054263566,0.263157895,0.479338843,5,WHITE,CALIFORNIA,3
2615,0.288135593,0.18627451,0.222891566,0.15210356,0.041871921,0.234234234,0.363636364,0.199655024,0.317829457,0.543859649,0.776859504,5,WHITE,CALIFORNIA,3
2616,0.220338983,0.205882353,0.180722892,0.071197411,0.066502463,0.216216216,0.245791246,0.140577835,0.441860465,0.333333333,0.727272727,7,WHITE,CALIFORNIA,3
2618,0.355932203,0.333333333,0.21686747,0.139158576,0.068965517,0.297297297,0.31986532,0.210866753,0.317829457,0.307017544,0.710743802,7,WHITE,CALIFORNIA,3
2619,0.161016949,0.078431373,0.192771084,0.01618123,0.066502463,0.054054054,0.279461279,0.172488141,0.418604651,0.228070175,0.495867769,5,WHITE,CALIFORNIA,3
2621,0.483050847,0.333333333,0.246987952,0.051779935,0.061576355,0.189189189,0.468013468,0.344545063,0.263565891,0.263157895,0.495867769,6,WHITE,CALIFORNIA,3
2624,0.296610169,0.137254902,0.156626506,0.025889968,0.07635468,0.279279279,0.558922559,0.208279431,0.426356589,0.228070175,0.52892562,6,WHITE,CALIFORNIA,3
2626,0.237288136,0.264705882,0.204819277,0.13592233,0.056650246,0.072072072,0.400673401,0.233721432,0.465116279,0.51754386,0.661157025,5,WHITE,CALIFORNIA,3
2627,0.457627119,0.078431373,0.295180723,0.042071197,0.086206897,0.153153153,0.34006734,0.346269944,0.294573643,0.271929825,0.363636364,4,WHITE,CALIFORNIA,3
2628,0.169491525,0.235294118,0.228915663,0.131067961,0.0591133,0.198198198,0.296296296,0.167744718,0.542635659,0.175438596,0.628099174,7,WHITE,CALIFORNIA,3
2629,0.203389831,0.12745098,0.108433735,0.352750809,0.086206897,0.540540541,0.501683502,0.407072014,0.325581395,0.263157895,0.231404959,6,WHITE,CALIFORNIA,3
2630,0.127118644,0.215686275,0.180722892,0.01618123,0.049261084,0.216216216,0.292929293,0.013367831,0.457364341,0.157894737,0.925619835,7,WHITE,CALIFORNIA,3
2632,0.288135593,0.323529412,0.180722892,0.045307443,0.18226601,0.306306306,0.222222222,0.42647693,0.558139535,0.263157895,0.231404959,5,RED,CALIFORNIA,2
2634,0.389830508,0.117647059,0.228915663,0.359223301,0.113300493,0.45045045,0.552188552,0.57309185,0.480620155,0.526315789,0.148760331,6,WHITE,CALIFORNIA,3
2635,0.262711864,0.18627451,0.15060241,0.220064725,0.051724138,0.153153153,0.373737374,0.174644243,0.286821705,0.140350877,0.826446281,6,WHITE,CALIFORNIA,3
2636,0.330508475,0.294117647,0.138554217,0.326860841,0.051724138,0.243243243,0.2996633,0.19534282,0.162790698,0.166666667,0.925619835,6,WHITE,CALIFORNIA,3
2639,0.423728814,0.245098039,0.246987952,0.16828479,0.157635468,0.054054054,0.023569024,0.408365675,0.449612403,0.350877193,0.67768595,7,RED,CALIFORNIA,2
2641,0.101694915,0.156862745,0.204819277,0.012944984,0.061576355,0.432432432,0.511784512,0.027166882,0.465116279,0.087719298,0.842975207,7,WHITE,CALIFORNIA,3
2642,0.237288136,0.078431373,0.180722892,0.029126214,0.061576355,0.126126126,0.242424242,0.210866753,0.511627907,0.192982456,0.52892562,6,WHITE,CALIFORNIA,3
2645,0.313559322,0.088235294,0.427710843,0.359223301,0.071428571,0.459459459,0.478114478,0.470030185,0.240310078,0.210526316,0.148760331,5,WHITE,CALIFORNIA,3
2646,0.211864407,0.196078431,0.180722892,0.190938511,0.490147783,0.531531532,0.498316498,0.330746011,0.294573643,0.157894737,0.231404959,6,WHITE,CALIFORNIA,3
2649,0.237288136,0.245098039,0.186746988,0.019417476,0.027093596,0.252252252,0.279461279,0.139715395,0.418604651,0.192982456,0.727272727,8,WHITE,CALIFORNIA,3
2650,0.203389831,0.245098039,0.162650602,0.13592233,0.066502463,0.261261261,0.430976431,0.241052178,0.372093023,0.175438596,0.396694215,7,WHITE,CALIFORNIA,3
